,0,1,2,3,4,5,6,7,8,9,10
1617,270.95,78.0,,264.25,-8.9,1.68,0.0,0.39,273.05,-4.85,0.0
1618,272.15,43.0,6.5,264.25,-8.9,1.68,0.06,0.3,272.45,-4.25,0.0
1619,277.05,65.0,10.0,268.15,3.9,1.35,0.0,0.3,273.15,-0.2,0.0
1620,281.45,51.0,,274.85,10.6,1.34,0.0,0.3,273.15,5.0,0.0
1621,279.55,84.0,26.9,274.85,10.6,1.3,0.0,0.09,273.05,5.1,0.0
1622,280.75,71.0,,274.75,10.5,1.3,0.0,0.06,272.95,6.1,0.0
1623,278.15,73.0,0.2,274.75,-0.1,1.26,0.0,0.0,273.05,6.0,0.0
1624,279.85,66.0,,273.15,-1.7,1.22,0.0,0.0,273.05,4.6,0.0
1625,276.15,57.0,0.0,273.15,-1.6,1.22,0.0,0.0,273.05,4.6,0.0
1626,279.15,85.0,,275.95,1.2,1.21,0.0,0.0,273.05,6.15,0.0
1627,282.45,38.0,0.3,275.95,2.8,1.19,0.0,0.0,272.35,6.85,0.0
1628,283.45,47.0,,273.15,0.0,1.19,0.0,0.0,273.15,6.15,0.0
1629,276.85,72.0,0.8,273.15,-2.8,1.21,0.02,0.02,273.15,6.15,0.0
1630,274.85,89.0,,272.05,-3.9,1.21,0.0,0.02,273.15,5.15,0.0
1631,284.25,49.0,0.0,272.05,-1.1,1.21,0.0,0.02,272.95,5.35,0.0
1632,283.75,49.0,,272.05,-1.1,1.2,0.0,0.02,273.15,6.1,0.0
1633,280.35,36.0,0.0,272.05,0.0,1.15,0.0,0.02,273.05,6.2,0.0
1634,286.45,27.0,,272.95,0.9,1.15,0.0,0.0,273.05,7.25,0.0
1635,273.35,93.0,0.8,272.95,0.9,1.1,0.01,0.01,272.95,7.35,0.0
1636,274.45,88.0,0.0,272.85,-0.1,1.1,0.0,0.01,273.05,2.55,0.0
1637,277.95,76.0,,272.65,-0.3,1.1,0.0,0.01,273.15,3.4,0.0
1638,275.75,27.0,0.0,272.65,-0.3,1.05,0.0,0.01,272.85,3.7,0.0
1639,282.65,37.0,,,,1.05,0.0,0.01,273.15,,0.0
1640,280.25,45.0,0.0,274.15,,0.8,0.0,0.0,272.95,8.6,0.0
1641,280.15,68.0,0.0,275.95,,0.74,0.0,0.0,272.95,8.05,0.0
1642,283.45,64.0,,276.45,,0.73,0.0,0.0,273.05,7.45,0.0
1643,283.55,45.0,0.1,276.45,2.3,0.71,0.0,0.0,272.95,7.55,0.0
1644,286.25,42.0,,,,0.7,0.0,0.0,273.05,,0.0
1645,272.75,92.0,,,,0.2,,,272.65,,0.0
1646,,,,,,,0.12,,,,0.0
1647,272.35,93.0,,268.45,,0.32,0.0,,272.75,-1.15,0.0
1648,273.05,91.0,23.7,268.45,,0.4,0.2,,272.65,-1.05,0.0
1649,273.05,91.0,,,,0.4,0.0,,273.05,,0.0
1650,272.55,50.0,0.1,,,0.3,0.0,,269.45,,0.0
1651,279.25,42.0,,272.75,4.3,0.3,0.0,0.32,271.55,4.5,0.0
1652,276.05,53.0,0.0,272.75,,0.28,0.0,0.2,269.85,6.2,0.0
1653,281.75,38.0,,275.55,,0.26,0.0,0.0,272.05,6.85,0.0
1654,280.35,59.0,0.0,275.55,2.8,0.22,0.0,0.0,272.45,6.45,0.0
1655,279.85,88.0,,277.35,4.6,0.2,0.0,0.0,273.05,6.1,0.0
1656,278.85,51.0,16.0,277.35,1.8,0.12,0.0,0.0,273.05,6.1,0.0
1657,282.75,38.0,,278.85,3.3,0.11,0.0,0.0,273.05,9.05,0.0
1658,280.55,61.0,0.0,278.85,1.5,0.1,0.0,0.0,273.15,8.95,0.0
1659,284.65,49.0,,,,0.08,0.0,0.0,273.15,,0.0
1660,285.95,47.0,,278.25,-0.6,0.06,0.0,0.0,,,0.0
1661,280.45,59.0,0.0,278.25,,0.0,0.0,0.0,,,0.0
1662,285.25,44.0,,,,0.0,0.0,0.0,,,0.0
1663,284.45,26.0,,277.55,-0.7,0.0,0.0,0.0,,,0.0
1664,277.55,60.0,0.0,277.55,,0.0,0.0,0.0,,,0.0
1665,279.55,70.0,,273.75,,,0.0,,,,0.0
1666,274.95,100.0,7.5,273.75,-3.8,0.0,0.0,,,,0.0
1667,274.55,98.0,,273.55,-4.0,0.0,0.0,,,,0.0
1668,274.75,67.0,0.1,273.55,-0.2,0.0,0.0,,,,0.0
1669,280.25,52.0,,,,0.0,0.0,,,,0.0
1670,279.95,95.0,,273.95,0.4,0.0,0.0,0.0,,,0.0
1671,278.15,88.0,1.4,273.95,0.4,0.0,0.0,0.0,,,0.0
1672,277.75,75.0,7.5,275.45,,0.0,0.0,0.0,,,0.0
1673,280.55,81.0,,275.55,,0.0,0.0,0.0,,,0.0
1674,283.55,70.0,0.0,275.55,1.6,0.0,0.0,0.0,,,0.0
1675,284.45,46.0,,273.15,-0.8,0.0,0.0,0.0,,,0.0
1676,273.85,90.0,2.5,273.15,-2.4,0.01,0.02,0.01,,,0.0
1677,272.55,98.0,,266.85,-8.7,0.02,0.0,0.02,,,0.0
1678,268.65,74.0,12.0,266.85,-6.3,0.06,0.04,0.06,,,0.0
1679,274.75,51.0,,267.75,-5.4,0.06,0.0,0.06,,,0.0
1680,278.75,33.0,0.0,267.75,0.9,0.06,0.0,0.06,,,0.0
1681,281.75,22.0,0.0,277.45,9.7,0.02,0.0,0.05,273.15,8.0,0.0
1682,283.05,22.0,,270.05,2.3,0.0,0.0,0.04,,,0.0
1683,270.55,95.0,16.4,270.05,2.3,0.1,0.12,0.1,,,0.0
1684,271.95,89.0,,269.95,2.2,0.12,0.0,0.12,,,0.0
1685,279.45,27.0,1.9,269.95,-0.1,0.14,0.02,0.14,,,0.0
1686,282.15,22.0,,,,0.13,0.0,0.14,,,0.0
1687,279.25,66.0,,267.55,-2.4,0.0,0.0,0.14,,,0.0
1688,275.55,80.0,18.1,267.55,,0.15,0.12,0.16,272.95,4.2,0.0
1689,276.85,81.0,,272.35,,0.1,0.0,0.14,272.95,2.1,0.0
1690,274.65,93.0,9.8,272.35,4.8,0.07,0.03,0.15,272.95,2.1,0.0
1691,278.65,57.0,35.0,274.15,1.8,0.0,0.0,0.15,,,0.0
1692,281.85,45.0,,271.95,-0.4,0.0,0.0,0.15,,,0.0
1693,273.15,75.0,27.0,271.95,-0.4,0.02,0.02,0.05,,,0.0
1694,274.25,74.0,,268.65,-3.7,0.02,0.0,0.05,,,0.0
1695,269.45,87.0,21.8,268.65,-3.3,0.22,0.24,0.22,272.05,-0.1,0.0
1696,268.95,87.0,,,,0.26,0.0,0.26,271.75,,0.0
1697,,,115.0,,,0.3,0.13,0.39,,,0.0
1698,269.15,76.0,,264.35,-4.3,0.3,0.0,0.37,271.15,-1.0,0.0
1699,269.35,51.0,1.7,264.35,,0.31,0.01,0.38,265.75,4.4,0.0
1700,271.15,83.0,2.5,266.35,2.0,0.28,0.05,0.22,274.95,-2.55,0.0
1701,272.55,82.0,,265.85,1.5,0.29,0.0,0.19,272.45,-2.9,0.0
1702,267.35,49.0,5.3,265.85,1.5,0.34,0.05,0.11,270.05,-0.5,0.0
1703,274.95,31.0,,264.35,0.0,0.33,0.0,0.11,271.05,1.35,0.0
1704,275.35,42.0,0.0,264.35,-1.5,0.34,0.0,0.1,269.45,2.95,0.0
1705,277.85,37.0,,274.95,9.1,0.3,0.0,0.06,272.55,6.85,0.0
1706,283.65,23.0,0.0,274.95,10.6,0.3,0.0,0.05,272.75,6.65,0.0
1707,286.15,15.0,,276.45,12.1,0.3,0.0,0.0,273.15,9.75,0.0
1708,276.45,75.0,0.1,276.45,1.5,0.25,0.0,0.0,272.95,9.95,0.0
1709,278.75,80.0,,272.85,-2.1,0.25,0.0,0.0,272.95,4.0,0.0
1710,274.55,86.0,1.2,272.85,-3.6,0.26,0.01,0.01,273.05,3.9,0.0
1711,277.15,73.0,,273.25,-3.2,0.26,0.0,0.01,273.05,,0.0
1712,278.85,55.0,0.5,273.25,0.4,0.25,0.0,0.01,273.05,,0.0
1713,282.65,31.0,,272.45,-0.4,0.2,0.0,0.01,272.75,4.8,0.0
1714,273.25,95.0,3.6,272.45,-0.8,0.23,0.05,0.05,272.95,4.6,0.0
1715,274.65,94.0,,269.75,-3.5,0.1,0.0,0.05,,,0.0
1716,274.05,64.0,10.7,269.75,-2.7,0.2,0.1,0.15,272.95,-0.4,0.0
1717,276.15,55.0,,270.25,-2.2,0.2,0.0,0.15,272.95,0.7,0.0
1718,270.75,96.0,13.0,270.25,0.5,0.28,0.34,0.3,272.45,1.2,0.0
1719,271.65,90.0,,268.75,-1.0,0.45,0.0,0.45,272.45,-2.0,0.0
1720,271.25,92.0,25.1,268.75,-1.5,0.55,0.33,0.73,271.35,-0.9,0.0
1721,273.15,88.0,,267.95,-2.3,0.6,0.0,0.67,272.45,-0.7,0.0
1722,268.65,96.0,13.0,267.95,-0.8,0.7,0.1,0.77,271.05,0.7,1.0
1723,269.85,61.0,0.1,265.95,-2.0,0.7,0.0,0.62,266.85,3.0,1.0
1724,269.85,61.0,0.1,265.95,-2.0,0.7,0.0,0.62,266.85,3.0,1.0
1725,269.85,61.0,0.1,265.95,-2.0,0.7,0.0,0.62,266.85,3.0,1.0
1726,269.85,61.0,0.1,265.95,-2.0,0.7,0.0,0.62,266.85,3.0,1.0
1727,269.85,61.0,0.1,265.95,-2.0,0.7,0.0,0.62,266.85,3.0,1.0
1728,269.85,61.0,0.1,265.95,-2.0,0.7,0.0,0.62,266.85,3.0,1.0
1729,276.55,40.0,,267.95,0.0,0.7,0.0,0.43,271.25,2.05,1.0
1730,276.55,40.0,,267.95,0.0,0.7,0.0,0.43,271.25,2.05,1.0
1731,276.55,40.0,,267.95,0.0,0.7,0.0,0.43,271.25,2.05,1.0
1732,276.55,40.0,,267.95,0.0,0.7,0.0,0.43,271.25,2.05,1.0
1733,276.55,40.0,,267.95,0.0,0.7,0.0,0.43,271.25,2.05,1.0
1734,276.55,40.0,,267.95,0.0,0.7,0.0,0.43,271.25,2.05,1.0
1735,275.75,90.0,1.9,267.95,0.0,0.66,0.0,0.14,273.05,0.25,0.0
1736,276.55,89.0,,269.45,1.5,0.6,0.0,0.1,272.95,0.45,0.0
1737,270.45,98.0,33.0,269.45,1.5,0.7,0.22,0.15,272.95,0.45,0.0
1738,272.35,96.0,,270.05,2.1,0.7,0.0,0.22,272.95,2.05,0.0
1739,279.95,59.0,11.2,270.05,0.6,0.8,0.1,0.32,273.05,1.95,0.0
1740,271.75,88.0,19.0,266.65,-3.4,,0.2,0.46,272.95,,0.0
1741,272.85,86.0,,268.15,-1.9,,0.0,0.52,273.05,-2.3,0.0
1742,269.75,87.0,29.7,268.15,-1.9,0.9,0.34,0.71,270.85,-0.1,0.0
1743,271.85,70.0,,269.45,-0.6,0.9,0.0,0.64,271.95,-0.1,0.0
1744,271.15,89.0,5.3,269.45,1.3,0.9,0.06,0.6,271.15,0.7,0.0
1745,275.75,79.0,,266.65,-1.5,0.89,0.0,0.46,273.05,-1.6,0.0
1746,269.55,59.0,9.2,266.65,-2.8,0.97,0.08,0.48,269.15,2.3,0.0
1747,272.15,60.0,,268.15,-1.3,0.97,0.0,0.14,271.55,-0.35,0.0
1748,274.25,85.0,0.1,268.15,1.5,0.98,0.11,0.15,270.95,0.25,1.0
1749,272.15,97.0,,,,1.08,0.0,0.19,272.75,,1.0
1750,,,34.4,268.45,0.3,1.0,0.39,0.58,,,1.0
1751,,,34.4,268.45,0.3,1.0,0.39,0.58,,,1.0
1752,271.05,98.0,0.9,268.45,,1.0,0.02,0.52,272.35,-0.1,0.0
1753,273.25,81.0,,267.15,,1.0,0.0,0.52,273.05,-2.15,0.0
1754,268.35,83.0,0.0,267.15,-1.3,1.0,0.0,0.51,270.95,-0.05,0.0
1755,275.65,55.0,,265.75,-2.7,1.0,0.0,0.41,272.55,-1.55,0.0
1756,268.55,89.0,0.0,265.75,-1.4,0.98,0.0,0.02,268.55,2.45,0.0
1757,277.25,51.0,,,,0.96,0.0,0.0,273.05,,0.0
1758,275.85,63.0,14.0,269.85,,1.05,0.13,0.13,272.35,1.05,0.0
1759,277.95,70.0,,270.35,,1.05,0.0,0.13,273.05,1.1,0.0
1760,271.25,97.0,6.3,270.35,,0.9,0.1,0.18,272.25,1.9,0.0
1761,272.05,83.0,,265.95,,0.95,0.0,0.23,272.75,-3.4,0.0
1762,272.35,62.0,6.0,265.95,-4.4,0.99,0.05,0.27,271.15,-1.8,0.0
1763,272.85,68.0,,268.15,-2.2,1.0,0.0,0.15,272.75,-1.1,0.0
1764,273.45,39.0,2.6,268.15,2.2,1.04,0.04,0.19,270.35,1.3,0.0
1765,277.15,37.0,,269.55,3.6,1.04,0.0,0.14,272.45,1.8,0.0
1766,277.25,55.0,0.0,269.55,1.4,1.01,0.01,0.09,272.95,1.3,0.0
1767,279.05,56.0,,272.65,4.5,0.99,0.0,0.06,273.05,3.5,0.0
1768,276.65,67.0,0.8,272.65,3.1,0.91,0.01,0.06,273.05,3.5,1.0
1769,281.05,52.0,,272.15,2.6,0.8,0.0,0.02,273.15,4.45,1.0
1770,275.95,79.0,0.0,272.15,-0.5,0.75,0.0,0.02,273.15,4.45,0.0
1771,274.95,90.0,0.3,272.55,0.4,0.75,0.0,0.02,273.15,3.4,0.0
1772,277.15,83.0,,269.85,-2.3,0.75,0.0,0.01,273.15,0.35,0.0
1773,273.15,87.0,0.0,269.85,-2.3,0.68,0.0,0.0,273.05,0.45,0.0
1774,275.75,60.0,,269.65,-2.5,0.68,0.0,0.0,273.05,0.5,0.0
1775,274.15,71.0,0.0,269.65,-0.2,0.68,0.0,0.0,273.15,0.4,1.0
1776,274.15,71.0,0.0,269.65,-0.2,0.68,0.0,0.0,273.15,0.4,1.0
1777,278.65,58.0,,269.65,-0.2,0.66,0.0,0.0,273.15,2.15,1.0
1778,278.65,58.0,,269.65,-0.2,0.66,0.0,0.0,273.15,2.15,1.0
1779,277.55,43.0,0.0,269.65,0.0,0.62,0.0,0.0,273.05,2.25,1.0
1780,279.85,50.0,,,,0.62,0.0,0.0,273.15,,1.0
1781,,66.0,0.0,271.15,1.5,0.6,0.0,0.0,272.85,6.3,0.0
1782,272.55,77.0,9.8,271.15,,0.62,0.04,0.04,272.95,6.2,0.0
1783,279.95,46.0,,272.05,,0.6,0.0,0.04,273.05,4.35,0.0
1784,279.35,67.0,1.2,272.05,0.9,0.6,0.0,0.04,273.05,4.35,0.0
1785,281.35,41.0,,272.35,1.2,0.6,0.0,0.04,273.05,4.2,0.0
1786,279.85,55.0,0.2,272.35,0.3,0.57,0.0,0.04,272.85,4.4,0.0
1787,282.65,57.0,,278.65,6.6,0.57,0.0,0.0,273.05,7.6,0.0
1788,282.25,41.0,0.0,278.65,6.3,0.5,0.0,0.0,273.05,7.6,0.0
1789,282.15,45.0,,275.85,3.5,0.5,0.0,0.0,273.05,7.85,0.0
1790,276.95,94.0,0.0,275.85,-2.8,0.31,0.01,0.0,273.05,7.85,0.0
1791,273.45,97.0,,270.15,-8.5,0.32,0.0,0.01,272.95,2.3,0.0
1792,270.85,93.0,30.9,270.15,-5.7,0.52,0.2,0.21,272.85,2.4,0.0
1793,274.85,49.0,0.0,268.95,-1.2,0.53,0.0,0.21,272.85,-0.05,0.0
1794,280.65,44.0,,271.95,1.8,0.45,0.0,0.21,273.05,4.35,0.0
1795,280.15,43.0,0.0,271.95,1.8,0.4,0.0,0.21,273.05,4.35,0.0
1796,278.15,54.0,6.3,274.65,2.7,0.35,0.0,0.2,272.95,5.3,0.0
1797,281.35,56.0,,273.25,1.3,0.35,0.0,0.0,273.05,3.9,0.0
1798,273.95,98.0,20.0,273.25,1.3,0.45,0.1,0.1,273.15,3.8,0.0
1799,274.35,99.0,8.5,272.25,-1.0,0.35,0.01,0.11,,,1.0
1800,274.35,99.0,8.5,272.25,-1.0,0.35,0.01,0.11,,,1.0
1801,276.55,78.0,,271.95,-1.3,0.35,0.0,0.11,,,1.0
1802,276.55,78.0,,271.95,-1.3,0.35,0.0,0.11,,,1.0
1803,273.95,95.0,0.1,271.95,-1.3,0.31,0.0,0.11,273.15,1.9,0.0
1804,277.15,72.0,,268.35,-4.9,0.31,0.0,0.11,273.15,0.3,0.0
1805,271.25,95.0,13.8,268.35,-3.6,0.39,0.11,0.11,,,0.0
1806,272.35,70.0,,269.15,-2.8,0.4,0.0,0.11,,,0.0
1807,273.95,95.0,17.8,269.15,0.8,0.5,0.14,0.25,,,0.0
1808,277.65,78.0,,,,0.47,0.0,0.25,,,0.0
1809,279.05,51.0,0.0,272.95,3.8,0.45,0.0,0.25,,,0.0
1810,275.65,49.0,18.8,272.95,,0.5,0.1,0.25,271.15,5.25,0.0
1811,276.95,49.0,,274.55,,0.5,0.0,0.24,272.35,4.9,0.0
1812,275.85,80.0,1.2,274.55,1.6,0.34,0.0,0.1,,,0.0
1813,280.65,47.0,,275.15,2.2,0.32,0.0,0.1,273.15,5.3,0.0
1814,277.85,54.0,8.4,275.15,0.6,0.29,0.0,0.1,273.15,5.3,0.0
1815,279.35,45.0,,,,0.28,0.0,0.0,273.15,,0.0
1816,283.05,51.0,1.5,277.45,,0.16,0.0,0.0,273.15,7.95,0.0
1817,284.85,41.0,,279.65,,0.12,0.0,0.0,273.15,9.45,0.0
1818,282.35,48.0,0.1,279.65,,0.0,0.0,0.0,,,0.0
1819,283.55,48.0,,,,0.0,0.0,0.0,,,0.0
1820,280.75,87.0,0.0,279.05,,0.0,0.0,0.0,,,0.0
